"cdatetime","address","district","beat","grid","crimedescr","ucr_ncic_code","latitude","longitude"
"3491","1/15/06 13:00","3615 NORTHGATE BLVD",1,"1C        ",406,"211 PC ROBBERY-PURSE SNATCH",1210,38.6308389,-121.4769551
"3492","1/15/06 13:16","STOCKTON BLVD / PARKER AVE",6,"          ",1064,"TOWED/STORED VEHICLE",7000,38.53517026,-121.4473982
"3493","1/15/06 13:30","2334 MOSSY BANK DR",1,"1B        ",444,"POSSIBLE MENTAL - I RPT",7000,38.60930037,-121.4956647
"3494","1/15/06 13:45","1814 19TH ST",3,"3A        ",776,"484G(B) PC ACCESS CARD FRAUD",2605,38.56796664,-121.4852542
"3495","1/15/06 13:50","2851 DEL PASO RD",1,"1A        ",123,"23152(A) VC DUI-ALCOHOL/DRUGS",5404,38.65711399,-121.5245888
"3496","1/15/06 13:58","1334 LOS ROBLES BLVD",2,"2B        ",525,"BATTERY - I RPT",7000,38.62985072,-121.4360573
"3497","1/15/06 13:59","5100 STOCKTON BLVD",6,"6B        ",1084,"484 PC   PETTY THEFT/INSIDE",2308,38.52823386,-121.4456482
"3498","1/15/06 14:00","3296 MARYSVILLE BLVD",2,"2B        ",526,"242 PC  BATTERY CIVILIAN",1313,38.62852162,-121.4315485
"3499","1/15/06 14:00","512 10TH ST",3,"3A        ",724,"487(A) GRAND THEFT-INSIDE",2308,38.58541538,-121.4917054
"3500","1/15/06 14:22","4137 RIO LINDA BLVD",2,"2A        ",233,"FAMILY DISTURBANCE - I RPT",7000,38.64330342,-121.4481004
"3501","1/15/06 14:27","1814 19TH ST",3,"3A        ",776,"470 PC FORGERY",2589,38.56796664,-121.4852542
"3502","1/15/06 14:30","7774 SHRADER CIR",5,"5A        ",1506,"FOUND PROPERTY - I RPT",7000,38.47559478,-121.468608
"3503","1/15/06 14:30","1590 PEBBLEWOOD DR",1,"1C        ",425,"459 PC  BURGLARY RESIDENCE",2204,38.62103382,-121.4975768
"3504","1/15/06 14:37","15TH ST / G ST",3,"3A        ",725,"CASUALTY REPORT",7000,38.58174244,-121.4851233
"3505","1/15/06 14:45","470 BANNON ST",3,"3A        ",704,"SAFEKEEPING - I RPT",7000,38.5943272,-121.4976565
"3506","1/15/06 14:49","906 12TH ST",3,"3M        ",734,"5150 WI DANGER SELF/OTHERS",7000,38.58053662,-121.4906312
"3507","1/15/06 15:00","4045 ROBINRIDGE WAY",5,"5B        ",1399,"THREATS - I RPT",7000,38.48615702,-121.4600086
"3508","1/15/06 15:00","POWER INN RD / 21ST AVE",6,"6C        ",1134,"TOWED/STORED VEHICLE",7000,38.53234249,-121.4091682
"3509","1/15/06 15:00","15TH ST / L ST",3,"3M        ",745,"459 PC  BURGLARY VEHICLE",2299,38.57626112,-121.4875031
"3510","1/15/06 15:00","6425 STOCKTON BLVD",6,"6C        ",1441,"487(A) PC GRAND THEFT",2303,38.50971647,-121.4345667
"3511","1/15/06 15:00","8520 KIEFER BLVD",3,"3C        ",1126,"THREATS - I RPT",7000,38.54670352,-121.3890139
"3512","1/15/06 15:15","545 K ST",3,"3M        ",742,"484 PETTY THEFT-SHOPLIFT",2303,38.58052209,-121.4986248
"3513","1/15/06 15:30","W EL CAMINO AVE / NORTHGATE BLVD",1,"1C        ",429,"NON INJ HR/MAIL OUT REPORT",7000,38.61124309,-121.4755625
"3514","1/15/06 15:30","14TH ST / H ST",3,"3A        ",725,"459 PC  BURGLARY VEHICLE",2299,38.58100632,-121.4869337
"3515","1/15/06 15:40","3711 TRUXEL RD",1,"1A        ",337,"459 PC  BURGLARY BUSINESS",2203,38.63819563,-121.5064571
"3516","1/15/06 15:50","3712 J ST",3,"3C        ",843,"484 PC  PETTY THEFT/ OUTSIDE",2309,38.57015351,-121.4566551
"3517","1/15/06 15:54","1419 RENE AVE",2,"2A        ",505,"10851 VC AUTO THEFT LOCATE",2404,38.64253051,-121.4330439
"3518","1/15/06 16:00","8531 THYS CT",6,"6C        ",1411,"PERSON INFORMATION - I RPT",7000,38.51928736,-121.3889165
"3519","1/15/06 16:00","4315 MARTIN LUTHER KING BLVD",6,"6A        ",1062,"O/S AGENCY -ASSISTANCE- I RPT",7000,38.53580637,-121.4623494
"3520","1/15/06 16:01","5010 FREEPORT BLVD",4,"4A        ",965,"ACCIDENTAL FIRES/ARSON -I RPT",7000,38.52823131,-121.4961221
"3521","1/15/06 16:02","3751 RIO LINDA BLVD",2,"2A        ",513,"3056 PAROLE VIO - I RPT",7000,38.63637281,-121.4464036
"3522","1/15/06 16:10","VALLEY HI DR / HITCHCOCK WAY",5,"5C        ",1635,"475(A)PC POSS FORGED CHK/NOTE",2506,38.46550091,-121.4278127
"3523","1/15/06 16:24","4305 GRIFFITH DR",4,"4A        ",1204,"11377(A)HS POSS AMPHETAMINES",3572,38.5352893,-121.5110596
"3524","1/15/06 16:28","2703 24TH ST",4,"4A        ",918,"211 PC ROBBERY- BUSINESS",1299,38.55487496,-121.4830057
"3525","1/15/06 16:30","547 WINDWARD WAY",4,"4C        ",1259,"HARASSMENT - I RPT",7000,38.50725401,-121.5420917
"3526","1/15/06 16:30","15TH ST / L ST",3,"3M        ",745,"530.5 PC USE PERSONAL ID INFO",2604,38.57626112,-121.4875031
"3527","1/15/06 16:30","1649 BRIDGECREEK DR",1,"1B        ",424,"VANDALISM - I RPT",7000,38.62070164,-121.4994973
"3528","1/15/06 16:30","1689 ARDEN WAY",2,"2C        ",619,"594(B)(1)PC  VANDALISM +$400",2999,38.60154457,-121.42747
"3529","1/15/06 16:45","1 CLAUSS CT",6,"6B        ",1084,"SUSP PERS-NO CRIME - I RPT",7000,38.52935875,-121.4471706
"3530","1/15/06 16:47","ALHAMBRA BLVD / 2ND AVE",6,"6A        ",1011,"11364 HS POSS DRUG PARAPH",3599,38.55408988,-121.4733179
"3531","1/15/06 16:50","931 PIEDMONT DR",4,"4A        ",1203,"10851(A)VC TAKE VEH W/O OWNER",2404,38.53190811,-121.5246711
"3532","1/15/06 17:00","6100 STOCKTON BLVD",6,"6B        ",1421,"245(A)(1)AWDW/NO FIREARM/CIVIL",1315,38.51481284,-121.4390559
"3533","1/15/06 17:00","3007 CACTUS WAY",1,"1C        ",426,"VANDALISM - I RPT",7000,38.62165064,-121.4860777
"3534","1/15/06 17:00","FRUITRIDGE RD / STOCKTON BLVD",6,"6B        ",1086,"LOST PROPERTY - I RPT",7000,38.52497346,-121.4425904
"3535","1/15/06 17:00","198 REDWOOD AVE",2,"2C        ",601,"594(B)(1)PC  VANDALISM +$400",2999,38.60994784,-121.4619758
"3536","1/15/06 17:00","1900 S ST",3,"3B        ",776,"594(B)(1)PC  VANDALISM +$400",2999,38.56671183,-121.4852738
"3537","1/15/06 17:00","1919 19TH ST",3,"3B        ",776,"594(B)(1)PC  VANDALISM +$400",2999,38.56623766,-121.4854695
"3538","1/15/06 17:02","3723 JASMINE ST",2,"2A        ",516,"12020(A)1) PROHIBITED FIREARM",5212,38.63568789,-121.4269577
"3539","1/15/06 17:02","65TH STREET EXPY / ELDER CREEK RD",6,"6C        ",1422,"TOWED/STORED VEH-14602.6",7000,38.51052171,-121.4274484
"3540","1/15/06 17:10","GREENHAVEN DR / RUSH RIVER DR",4,"4C        ",1296,"459 PC  BURGLARY VEHICLE",2299,38.48376758,-121.5176621
"3541","1/15/06 17:20","3000 ACADEMY WAY",2,"2B        ",556,"TOWED/STORED VEHICLE",7000,38.62009248,-121.426719
"3542","1/15/06 17:20","2287 EMPRESS ST",2,"2C        ",603,"FOUND EVIDENCE-NON NARC -I RPT",7000,38.60720316,-121.4476589
"3543","1/15/06 17:24","981 ARCADE BLVD",2,"2B        ",544,"5150 WI DANGER SELF/OTHERS",7000,38.62587375,-121.4444058
"3544","1/15/06 17:30","2117 10TH ST",3,"3A        ",784,"CASUALTY REPORT",7000,38.56750128,-121.4987233
"3545","1/15/06 17:30","4060 ARCHEAN WAY",5,"5B        ",1614,"459 PC  BURGLARY RESIDENCE",2204,38.47607779,-121.4590752
"3546","1/15/06 17:45","2815 FLORIN RD",4,"4B        ",1356,"475(C) PASS FORGED NOTE",2506,38.49628491,-121.4744954
"3547","1/15/06 18:00","POWER INN RD / FOLSOM BLVD",3,"3C        ",1102,"215(A) PC    CARJACKING",1212,38.54940296,-121.4091389
"3548","1/15/06 18:00","720 SUTLEY CIR",4,"4C        ",1294,"NON INJ HR/MAIL OUT REPORT",7000,38.48247425,-121.528986
"3549","1/15/06 18:05","2530 TRACTION AVE",2,"2B        ",563,"245(A)(2) AWDW/FIREARM/CIVILIA",1315,38.61220552,-121.4550362
"3550","1/15/06 18:05","685 EL CAMINO AVE",2,"2B        ",563,"TERRORIST THREATS - I RPT",7000,38.61119745,-121.4514812
"3551","1/15/06 18:07","2016 63RD AVE",5,"5A        ",1361,"23152(A) VC DUI-ALCOHOL/DRUGS",5404,38.49391,-121.4936494
"3552","1/15/06 18:25","7702 QUINBY WAY",5,"5B        ",1603,"5150 WI DANGER SELF/OTHERS",7000,38.47816161,-121.4508469
"3553","1/15/06 18:28","5021 46TH ST",6,"6B        ",1084,"459 PC  BURGLARY RESIDENCE",2204,38.52981887,-121.4521135
"3554","1/15/06 18:35","MANDY DR / SHINING STAR DR",5,"5B        ",1399,"POSSIBLE STOLEN PROPERTY-I RPT",7000,38.48289456,-121.4646725
"3555","1/15/06 19:00","3357 I ST",3,"3C        ",832,"10851(A)VC TAKE VEH W/O OWNER",2404,38.57307276,-121.4608338
"3556","1/15/06 19:00","7806 CENTER PKWY",5,"5B        ",1621,"484 PETTY THEFT/LICENSE PLATE",2399,38.47397477,-121.438423
"3557","1/15/06 19:24","AUBURN BLVD / MARCONI CIR",2,"2C        ",557,"647(F) PC DIP - DISORDERLY",5311,38.62226264,-121.4219201
"3558","1/15/06 19:30","2936 TERILYN ST",3,"3C        ",1116,"10851(A)VC TAKE VEH W/O OWNER",2404,38.55265153,-121.3885434
"3559","1/15/06 19:44","4791 65TH ST",6,"6B        ",1068,"CHILD CUSTODY - I RPT",7000,38.53255722,-121.4284078
"3560","1/15/06 19:48","501 T ST",3,"3A        ",773,"594(B)(2)(A)VANDALISM GRAF-400",2999,38.57120853,-121.5045175
"3561","1/15/06 20:00","6900 CEDAR BLUFF WAY",5,"5C        ",1654,"10851(A)VC TAKE VEH W/O OWNER",2404,38.4438703,-121.422141
"3562","1/15/06 20:00","6120 27TH ST",4,"4B        ",1326,"487(A) GRAND THEFT-AUTO PARTS",2304,38.51433105,-121.4780917
"3563","1/15/06 20:00","38TH AVE / POWER INN RD",6,"6C        ",1406,"TOWED/STORED VEH-14602.6",7000,38.51890626,-121.4091152
"3564","1/15/06 20:00","1536 RESPONSE RD",2,"2C        ",626,"459 PC  BURGLARY VEHICLE",2299,38.59841797,-121.4355115
"3565","1/15/06 20:03","5431 FOLSOM BLVD",3,"3C        ",846,"484 PC  PETTY THEFT/ OUTSIDE",2309,38.55927178,-121.4394758
"3566","1/15/06 20:34","BROOKFIELD DR / MEADOWVIEW RD",5,"5B        ",1614,"11350(A)HS POSS CNTRL SUBST",3532,38.48093723,-121.4630104
"3567","1/15/06 20:48","X ST / 28TH ST",4,"4A        ",908,"TOWED/STORED VEH-14602.6",7000,38.55841823,-121.4759018
"3568","1/15/06 20:54","4249 BALSAM ST",2,"2A        ",239,"CASUALTY REPORT",7000,38.64537244,-121.4318973
"3569","1/15/06 21:00","STOCKTON BLVD / FOWLER AVE",6,"6C        ",1441,"10851(A)VC TAKE VEH W/O OWNER",2404,38.50591483,-121.4337511
"3570","1/15/06 21:00","3718 MADRONE WAY",1,"1A        ",348,"594(B)(1)PC  VANDALISM +$400",2999,38.63570949,-121.5100872
"3571","1/15/06 21:19","2640 50TH AVE",4,"4B        ",1336,"IMPOUNDED VEHICLE",7000,38.50655626,-121.4766494
"3572","1/15/06 21:30","6119 MCLAREN AVE",4,"4C        ",1311,"10851(A)VC TAKE VEH W/O OWNER",2404,38.51538378,-121.5013574
"3573","1/15/06 21:36","47TH AVE / HOGAN DR",4,"4B        ",1333,"10851 VC AUTO THEFT LOCATE",2404,38.51018807,-121.4880681
"3574","1/15/06 21:39","3217 W ST",6,"6A        ",1001,"243(E)1 BATTERY NONCOHAB SPOUS",1315,38.55790108,-121.4696737
"3575","1/15/06 21:46","3976 67TH ST",6,"6C        ",1131,"245(A)(2) AWDW/FIREARM/CIVILIA",1315,38.53899388,-121.4262201
"3576","1/15/06 22:00","6207 LOGAN ST",6,"6C        ",1424,"594(B)(2)(A) VANDALISM/ -$400",2999,38.51316736,-121.4139997
"3577","1/15/06 22:00","66 SANTIAGO AVE",2,"2B        ",551,"10851(A)VC TAKE VEH W/O OWNER",2404,38.61188115,-121.4649745
"3578","1/15/06 22:00","6000 LEMON HILL AVE",6,"6B        ",1421,"10851(A)VC TAKE VEH W/O OWNER",2404,38.5149777,-121.4351262
"3579","1/15/06 22:00","7901 LA RIVIERA DR",3,"3C        ",888,"459 PC  BURGLARY BUSINESS",2203,38.55783227,-121.4100658
"3580","1/15/06 22:00","6647 VALLEY HI DR",5,"5C        ",1623,"10851(A)VC TAKE VEH W/O OWNER",2404,38.47206919,-121.4283609
"3581","1/15/06 22:00","1785 CHALLENGE WAY",2,"2C        ",628,"FOUND PROPERTY - I RPT",7000,38.59803885,-121.4259795
"3582","1/15/06 22:00","4180 NORTHGATE BLVD",1,"1C        ",309,"484G(B) PC ACCESS CARD FRAUD",2605,38.64520155,-121.4748364
"3583","1/15/06 22:19","18TH ST / 19TH ST",4,"4A        ",945,"23152(A) VC DUI-ALCOHOL/DRUGS",5404,38.53689812,-121.4943793
"3584","1/15/06 22:30","3935 FELL ST",2,"2A        ",505,"10851(A)VC TAKE VEH W/O OWNER",2404,38.63974929,-121.4365076
"3585","1/15/06 22:30","1735 ARDEN WAY",2,"2C        ",620,"459 PC  BURGLARY BUSINESS",2203,38.59954474,-121.4239904
"3586","1/15/06 22:30","4301 NORWOOD AVE",2,"2A        ",232,"484 PC  PETTY THEFT AUTO PART",2304,38.64622418,-121.4577943
"3587","1/15/06 22:33","SANTIAGO AVE / GROVE AVE",2,"2B        ",551,"466 PC   POSS OF BURG TOOLS",2206,38.61214339,-121.4593589
"3588","1/15/06 22:44","MEADOWVIEW RD / DETROIT BLVD",5,"5A        ",1398,"TOWED/STORED VEHICLE",7000,38.48151147,-121.4684313
"3589","1/15/06 22:49","8TH ST / J ST",3,"3M        ",732,"TOWED/STORED VEHICLE",7000,38.58102199,-121.496127
"3590","1/15/06 22:59","22ND ST / V ST W ST ALY",3,"3B        ",787,"11364 HS POSS DRUG PARAPH",3599,38.56221292,-121.4831868
"3591","1/15/06 23:00","3464 RANCHO RIO WAY",1,"1C        ",405,"594(B)(1)PC  VANDALISM +$400",2999,38.63121921,-121.4827635
"3592","1/15/06 23:00","6715 GLORIA DR",4,"4C        ",1272,"GRAFFITI PROBLEMS- I RPT",7000,38.50298477,-121.5346969
"3593","1/15/06 23:00","3102 STANHOPE WAY",1,"1C        ",414,"594(B)(1)PC  VANDALISM +$400",2999,38.62419798,-121.4939842
"3594","1/15/06 23:01","TAMOSHANTER WAY / KIRK WAY",5,"5A        ",1394,"TOWED/STORED VEH-14602.6",7000,38.48225136,-121.4869374
"3595","1/15/06 23:03","4140 71ST ST",6,"6C        ",1131,"594(B)(1)PC  VANDALISM +$400",2999,38.53759463,-121.4214941
"3596","1/15/06 23:10","3625 3RD AVE",6,"6A        ",1013,"459 PC  BURGLARY RESIDENCE",2204,38.55142764,-121.4664139
"3597","1/15/06 23:13","7190 CALVINE RD",5,"5C        ",1654,"10851(A)VC TAKE VEH W/O OWNER",2404,38.44925003,-121.4189374
"3598","1/15/06 23:17","22ND ST / G ST",3,"3B        ",727,"11357(B)HS POSS -28.5GR MARIJ",3562,38.57925951,-121.4758116
"3599","1/15/06 23:17","7376 FRANKLIN BLVD",5,"5B        ",1602,"22435.2(A) BP POSS SHOP CART",2399,38.48945629,-121.4562033
"3600","1/15/06 23:20","2200 FAIR OAKS BLVD",3,"3C        ",877,"12020(A)(4) PC DIRK/DAGGER",5212,38.57386726,-121.4146624
"3601","1/15/06 23:30","2430 O ST",3,"3B        ",767,"484 PETTY THEFT/LICENSE PLATE",2399,38.56912794,-121.4760225
"3602","1/15/06 23:30","3008 O ST",3,"3C        ",851,"10851(A)VC TAKE VEH W/O OWNER",2404,38.56713881,-121.4685593
"3603","1/15/06 23:30","3561 TRUXEL RD",1,"1A        ",337,"484 PC   PETTY THEFT/INSIDE",2308,38.63449242,-121.5028488
"3604","1/15/06 23:40","8TH ST / K ST",3,"3M        ",742,"ROBBERY - I RPT",7000,38.57991197,-121.4966071
"3605","1/15/06 23:53","STOCKTON BLVD / 2ND AVE",6,"6A        ",1005,"148(A)(1)PC RESIST PEACE OFFCR",4801,38.55117621,-121.4554708
"3606","1/15/06 23:58","4601 65TH ST",6,"6B        ",1068,"594(B)(1)PC  VANDALISM +$400",2999,38.53338734,-121.4280236
"3607","1/15/06 23:58","MARYSVILLE BLVD / ACACIA AVE",2,"2B        ",546,"23550.5 VC 4+DUI IN 10 YEARS",5404,38.62130809,-121.4360584
"3608","1/16/06 0:00","6316 GLORIA DR",4,"4C        ",1255,"MISCELLANEOUS I RPT (ZMISC)",7000,38.51182977,-121.5193388
"3609","1/16/06 0:00","6 HEALDSBURG CT",4,"4C        ",1268,"594(B)(2)(A) VANDALISM/ -$400",2999,38.49457685,-121.5340459
"3610","1/16/06 0:01","2721 I ST",3,"3B        ",738,"10851(A)VC TAKE VEH W/O OWNER",2404,38.57540163,-121.4692183
"3611","1/16/06 0:01","1461 8TH AVE",4,"4A        ",934,"459 PC  BURGLARY VEHICLE",2299,38.54839044,-121.5001967
"3612","1/16/06 0:01","2501 ATLAS AVE",4,"4B        ",969,"LOST PROPERTY - I RPT",7000,38.53191169,-121.4813961
"3613","1/16/06 0:01","1060 LAKE FRONT DR",4,"4C        ",1294,"459 PC  BURGLARY VEHICLE",2299,38.48201109,-121.5192006
"3614","1/16/06 0:01","1921 OAK BLUFF WAY",1,"1B        ",423,"484 PC PETTY THEFT",2399,38.62034607,-121.5049355
"3615","1/16/06 0:01","3356 LA CADENA WAY",1,"1A        ",102,"POSSIBLE FINANCIAL CRIME-I RPT",7000,38.68098352,-121.5359129
"3616","1/16/06 0:01","3917 DOWNEY WAY",6,"6B        ",1003,"484 PETTY THEFT/LICENSE PLATE",2399,38.55649326,-121.4627146
"3617","1/16/06 0:02","FREEPORT BLVD / FRUITRIDGE RD",4,"4B        ",976,"496(A) RECEIVE STOLEN PROPERTY",2803,38.52472122,-121.497206
"3618","1/16/06 0:07","1200 DIXIEANNE AVE",2,"2C        ",604,"594(B)(2)(A)VANDALISM GRAF-400",2999,38.60910072,-121.4391121
"3619","1/16/06 0:10","ELEANOR AVE / GROVE AVE",2,"2B        ",541,"215(A) PC    CARJACKING",1212,38.61692679,-121.4593506
"3620","1/16/06 0:35","DEER MEADOW DR / BLACK TAIL DR",5,"5B        ",1616,"148(A)(1)PC RESIST PEACE OFFCR",4801,38.47279606,-121.4584189
"3621","1/16/06 1:00","1948 OAK BLUFF WAY",1,"1B        ",423,"594(B)(2)(A)VANDALISM GRAF-400",2999,38.62075458,-121.5035046
"3622","1/16/06 1:04","4810 ORTEGA ST",6,"6B        ",1088,"TOWED/STORED VEHICLE",7000,38.53146922,-121.4321886
"3623","1/16/06 1:15","2516 10TH AVE",4,"4A        ",937,"487(A) PC GRAND THEFT",2303,38.54291261,-121.4809351
"3624","1/16/06 2:00","2108 ROCKBRIDGE RD",2,"2C        ",617,"10851(A)VC TAKE VEH W/O OWNER",2404,38.60415069,-121.4225359
"3625","1/16/06 2:26","1617 T ST",3,"3A        ",775,"NEIGHBORHOOD DISTURBANCE-I RPT",7000,38.56706435,-121.489227
"3626","1/16/06 2:52","REDONDO AVE / EDGEWATER RD",2,"2B        ",541,"2800.2(A) VC EVADING/RECKLESS",5499,38.62025306,-121.4625036
"3627","1/16/06 3:43","715 L ST",3,"3M        ",742,"MISSING PERSON LOCATE O/S ASSI",7000,38.57905171,-121.4976906
"3628","1/16/06 4:00","2630 PRINCETON ST",2,"2C        ",567,"459 PC  BURGLARY RESIDENCE",2204,38.61332448,-121.4296538
"3629","1/16/06 5:00","8008 BUTTE AVE",6,"6C        ",1133,"10851(A)VC TAKE VEH W/O OWNER",2404,38.53643802,-121.4099629
"3630","1/16/06 5:20","23 SMOKEY LEAF CT",2,"2A        ",212,"10851(A)VC TAKE VEH W/O OWNER",2404,38.65844332,-121.4577329
"3631","1/16/06 5:30","14TH AVE / W RAILROAD AVE",6,"6C        ",1132,"20002(A) HIT/RUN",5401,38.5395643,-121.4134753
"3632","1/16/06 5:47","8210 ALPINE AVE",6,"6C        ",1134,"653M(A) PC OBSCENE/THREAT CALL",5309,38.53480542,-121.403778
"3633","1/16/06 6:00","2958 BELDEN ST",2,"2B        ",553,"10851(A)VC TAKE VEH W/O OWNER",2404,38.62170181,-121.4413756
"3634","1/16/06 6:39","30TH ST / P ST",3,"3C        ",851,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.56649196,-121.4694175
"3635","1/16/06 7:00","3109 OCCIDENTAL DR",3,"3C        ",1116,"10851(A)VC TAKE VEH W/O OWNER",2404,38.55129902,-121.3919084
"3636","1/16/06 7:00","8200 CENTER PKWY",5,"5B        ",1633,"1705 US DESTRUCT OF MAIL RECEP",2999,38.4599725,-121.4304273
"3637","1/16/06 7:00","4032 LOUGANIS WAY",5,"5B        ",1618,"MISSING PERSON",7000,38.46323227,-121.4579047
"3638","1/16/06 7:23","1329 N C ST",3,"3A        ",706,"5150 WI DANGER SELF/OTHERS",7000,38.5911563,-121.4834494
"3639","1/16/06 7:45","7715 COLLEGE TOWN DR",3,"3C        ",888,"HARASSMENT - I RPT",7000,38.55564283,-121.4147524
"3640","1/16/06 7:56","1115 11TH ST",3,"3M        ",744,"12.52.030 SCC UNLAWFUL CAMPING",7399,38.57834239,-121.4924554
"3641","1/16/06 8:00","4326 NORWOOD AVE",2,"2A        ",233,"20002(A) HIT/RUN",5401,38.64645937,-121.4564165
"3642","1/16/06 8:00","819 POTOMAC AVE",1,"1C        ",418,"594(B)(2)(A) VANDALISM/ -$400",2999,38.6226048,-121.4808309
"3643","1/16/06 8:00","4790 FRANKLIN BLVD",4,"4B        ",969,"475(C) PASS FORGED NOTE",2506,38.53171831,-121.4738395
"3644","1/16/06 8:00","1900 11TH AVE",4,"4A        ",946,"459 PC  BURGLARY VEHICLE",2299,38.54410192,-121.4933982
"3645","1/16/06 8:07","3011 J ST",3,"3C        ",831,"459 PC  BURGLARY BUSINESS",2203,38.57331893,-121.4659563
"3646","1/16/06 8:12","1118 7TH ST",3,"3M        ",742,"12.52.030 SCC UNLAWFUL CAMPING",7399,38.57966477,-121.4984909
"3647","1/16/06 8:30","5341 WHITTIER DR",6,"6C        ",1152,"484 PETTY THEFT/LICENSE PLATE",2399,38.52744677,-121.4206325
"3648","1/16/06 8:30","30TH ST / 13TH AVE",4,"4B        ",958,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.54029357,-121.4743742
"3649","1/16/06 8:39","820 RIVERVIEW CT",4,"4A        ",1203,"530.5 PC USE PERSONAL ID INFO",2604,38.52958544,-121.5281194
"3650","1/16/06 8:47","1005 12TH ST",3,"3M        ",744,"GRAND THEFT - I RPT",7000,38.57929276,-121.4906436
"3651","1/16/06 8:48","8200 14TH AVE",6,"6C        ",1134,"10851 VC AUTO THEFT LOCATE",2404,38.53952825,-121.4021408
"3652","1/16/06 8:49","3630 3RD AVE",6,"6A        ",1013,"836.6(B) PC ESCAPE FROM ARREST",4999,38.55078839,-121.466534
"3653","1/16/06 8:50","629 J ST",3,"3M        ",732,"12.52.030 SCC UNLAWFUL CAMPING",7399,38.58176147,-121.4975806
"3654","1/16/06 9:00","5200 49TH ST",6,"6B        ",1084,"459 PC  BURGLARY RESIDENCE",2204,38.52800022,-121.4473209
"3655","1/16/06 9:08","5950 LAGUNA RANCH CIR",5,"5C        ",1651,"1705 US DESTRUCT OF MAIL RECEP",2999,38.44968715,-121.4356632
"3656","1/16/06 9:09","23 NAUTILUS CT",4,"4C        ",1259,"594(B)(2)(A)VANDALISM GRAF-400",2999,38.50749407,-121.5437781
"3657","1/16/06 9:20","2146 SOUTH AVE",2,"2B        ",527,"273.6(A) PC VIO DV COURT ORDER",5007,38.63248017,-121.4164146
"3658","1/16/06 9:30","2954 DEL PASO BLVD",2,"2B        ",546,"MISSING PERSON",7000,38.61940652,-121.4346488
"3659","1/16/06 9:30","1116 15TH ST",3,"3M        ",745,"594(B)(2)(A) VANDALISM/ -$400",2999,38.5766684,-121.487703
"3660","1/16/06 9:31","27TH ST / V ST",3,"3B        ",788,"TOWED/STORED VEHICLE",7000,38.56099013,-121.4762781
"3661","1/16/06 9:35","J ST / 3RD ST",3,"3M        ",732,"12.52.030 SCC UNLAWFUL CAMPING",7399,38.582786,-121.5027369
"3662","1/16/06 9:38","2686 RINGGOLD ST",4,"4A        ",903,"5150 WI DANGER SELF/OTHERS",7000,38.56107472,-121.5054972
"3663","1/16/06 9:45","1901 ARDEN WAY",2,"2C        ",620,"10851(A)VC TAKE VEH W/O OWNER",2404,38.59875634,-121.4211729
"3664","1/16/06 10:04","3651 BUSINESS DR",6,"6C        ",1114,"TOWED/STORED VEHICLE",7000,38.54158377,-121.4186088
"3665","1/16/06 10:08","Q ST / 16TH ST",3,"3A        ",766,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.57037029,-121.4885667
"3666","1/16/06 10:13","26TH ST / V ST",3,"3B        ",788,"TOWED/STORED VEHICLE",7000,38.56134765,-121.4776149
"3667","1/16/06 10:14","X ST / 19TH ST",4,"4A        ",906,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.56161882,-121.487909
"3668","1/16/06 10:25","5550 S WATT AVE",6,"6C        ",1147,"243(E)1 BATTERY NONCOHAB SPOUS",1315,38.5255861,-121.3708954
"3669","1/16/06 10:34","33RD ST / C ST",3,"3C        ",801,"TOWED/STORED VEHICLE",7000,38.57948658,-121.4583296
"3670","1/16/06 10:48","NEWMAN CT / CARLSON DR",3,"3C        ",886,"211 PC  ROBBERY UNSPECIFIED",1299,38.56729391,-121.4290494
"3671","1/16/06 11:00","6391 LOCHINVAR WAY",5,"5C        ",1634,"422 PC THREAT/INTENT TO TERROR",1602,38.45720146,-121.4286823
"3672","1/16/06 11:00","3555 AUBURN BLVD",2,"2A        ",509,"MISSING PERSON",7000,38.63862878,-121.3815598
"3673","1/16/06 11:00","5387 HALE CT",3,"3C        ",872,"POSSIBLE STOLEN PROPERTY-I RPT",7000,38.58017843,-121.4274875
"3674","1/16/06 11:11","FRANKLIN BLVD / FLORIN RD",5,"5B        ",1359,"TOWED/STORED VEHICLE",7000,38.49601155,-121.4592772
"3675","1/16/06 11:15","1500 ARDEN WAY",2,"2C        ",626,"10851(A)VC TAKE VEH W/O OWNER",2404,38.60058081,-121.4308265
"3676","1/16/06 11:30","2555 AUBURN BLVD",2,"2A        ",507,"MISSING PERSON",7000,38.62987269,-121.4021042
